epoch,dice_coef,iou,loss,lr,mean_io_u,precision,recall,val_dice_coef,val_iou,val_loss,val_mean_io_u,val_precision,val_recall
0,0.6012606024742126,0.46640545129776,0.39898961782455444,1e-04,0.6819496154785156,0.3322194516658783,0.888039767742157,0.0010629774769768119,0.0005317738396115601,0.9989369511604309,0.49704864621162415,0.0,0.0
1,0.8565043807029724,0.7494489550590515,0.14350341260433197,1e-04,0.7597969770431519,0.8735771775245667,0.8848608732223511,0.004927078261971474,0.002476265886798501,0.9950103759765625,0.49704864621162415,1.0,0.0013528476702049375
2,0.8828391432762146,0.7904417514801025,0.11716417223215103,1e-04,0.7919591665267944,0.8894440531730652,0.8965988159179688,0.833194375038147,0.7173541188240051,0.16676412522792816,0.7258584499359131,0.9501017928123474,0.7859463095664978
3,0.8946188688278198,0.809475302696228,0.10538078099489212,1e-04,0.8125565052032471,0.897438108921051,0.9046192765235901,0.8797215819358826,0.7869968414306641,0.11995840817689896,0.8273497819900513,0.8884303569793701,0.9080839157104492
4,0.9013771414756775,0.820581316947937,0.09862828254699707,1e-04,0.826819658279419,0.9026656150817871,0.9095095992088318,0.8792592883110046,0.786117672920227,0.12040267884731293,0.8449977040290833,0.8713863492012024,0.9215326905250549
5,0.9056233167648315,0.8276424407958984,0.0943649634718895,1e-04,0.8368033766746521,0.9059150218963623,0.9129919409751892,0.8775379061698914,0.7829855680465698,0.12220771610736847,0.8575384616851807,0.8571573495864868,0.9284304976463318
6,0.9092599153518677,0.8337289690971375,0.09074386209249496,1e-04,0.8442236185073853,0.9087430834770203,0.9162126779556274,0.8829869627952576,0.7917547821998596,0.11667147278785706,0.8487856388092041,0.8819423317909241,0.911858081817627
7,0.9137682914733887,0.8413360714912415,0.0862312838435173,1e-04,0.8514476418495178,0.9131073951721191,0.9201431274414062,0.8841255307197571,0.7935014963150024,0.11567988246679306,0.853550910949707,0.8887865543365479,0.904557466506958
8,0.9171498417854309,0.847076416015625,0.08285053819417953,1e-04,0.857694149017334,0.9161089658737183,0.9233372211456299,0.884699285030365,0.7946147322654724,0.11502528935670853,0.8387892842292786,0.9258153438568115,0.8731231689453125
9,0.9192985892295837,0.8507388830184937,0.08070588111877441,1e-04,0.8628668785095215,0.9179090857505798,0.9252710938453674,0.8866254687309265,0.7976658344268799,0.1131010577082634,0.8486236333847046,0.9114794135093689,0.8881272673606873
10,0.9210167527198792,0.8536866903305054,0.07899391651153564,1e-04,0.8658372163772583,0.920341968536377,0.9260396361351013,0.8882988095283508,0.8001776933670044,0.11145847290754318,0.8598569631576538,0.899985134601593,0.8997040390968323
11,0.9234852194786072,0.8579311966896057,0.07652062922716141,1e-04,0.8700246810913086,0.922656238079071,0.9283734560012817,0.8895825743675232,0.8023232817649841,0.11011224240064621,0.8550694584846497,0.9123389720916748,0.8910225033760071
12,0.9259746670722961,0.8622356057167053,0.07402624934911728,1e-04,0.8736270070075989,0.9249657988548279,0.9308518171310425,0.8900424838066101,0.8029773831367493,0.10962843894958496,0.872333288192749,0.8929995894432068,0.9105246663093567
13,0.9275186657905579,0.8649170398712158,0.07248499989509583,1e-04,0.8758435249328613,0.9265787601470947,0.9322384595870972,0.8917620778083801,0.8057230710983276,0.10793542116880417,0.8724161386489868,0.8986209034919739,0.9080580472946167
14,0.9288098812103271,0.8671653270721436,0.07119802385568619,1e-04,0.8783086538314819,0.9277749061584473,0.9334936738014221,0.891272783279419,0.8049270510673523,0.10838605463504791,0.87696373462677,0.8939638733863831,0.9110610485076904
15,0.9308888912200928,0.8707860112190247,0.06912129372358322,1e-04,0.8815587759017944,0.929715633392334,0.9355928301811218,0.8902270793914795,0.8032024502754211,0.10948321223258972,0.8622534275054932,0.9126995801925659,0.8900789618492126
16,0.9324509501457214,0.8735153675079346,0.0675540342926979,1e-04,0.8845749497413635,0.9310208559036255,0.9372532963752747,0.8912893533706665,0.8049731850624084,0.10844182223081589,0.8613100051879883,0.9139788746833801,0.891261637210846
17,0.9339085817337036,0.8760802745819092,0.06609082221984863,1e-04,0.8871978521347046,0.9327023029327393,0.938362181186676,0.8896754384040833,0.8023498058319092,0.11006274074316025,0.8803442716598511,0.8843187093734741,0.9170411229133606
18,0.9351162910461426,0.8782030940055847,0.06488773226737976,1e-04,0.8891633749008179,0.9340892434120178,0.9393032789230347,0.8916521668434143,0.8056349754333496,0.10798564553260803,0.8908206224441528,0.8790175914764404,0.928684651851654
19,0.939383327960968,0.8857619762420654,0.06062042713165283,1e-05,0.8917577862739563,0.9382427334785461,0.9438464045524597,0.8964030742645264,0.8132888674736023,0.10326355695724487,0.8808767795562744,0.9066958427429199,0.9075884222984314
20,0.9429739117622375,0.8921591639518738,0.057031434029340744,1e-05,0.8925684690475464,0.942529559135437,0.9471943974494934,0.8964065909385681,0.8132969737052917,0.10325691103935242,0.8814806938171387,0.9063959121704102,0.9076983332633972
21,0.9451117515563965,0.895989716053009,0.054895296692848206,1e-05,0.8939201831817627,0.9449682831764221,0.9495348334312439,0.8963587880134583,0.8132137060165405,0.103303462266922,0.8825889825820923,0.9057599306106567,0.9083725810050964
22,0.946763277053833,0.898959219455719,0.05324416980147362,1e-05,0.8954153060913086,0.9468419551849365,0.9513505101203918,0.8963422179222107,0.8131856322288513,0.10331936180591583,0.8838716745376587,0.9055384397506714,0.9085406064987183
23,0.9481573700904846,0.9014748930931091,0.051849957555532455,1e-05,0.8970219492912292,0.9484420418739319,0.9528762102127075,0.8962711691856384,0.8130658864974976,0.10338718444108963,0.8849830031394958,0.9054127931594849,0.908672034740448
24,0.9493879675865173,0.9036999344825745,0.05061947926878929,1e-05,0.8987560272216797,0.9498392939567566,0.9541729092597961,0.8961786031723022,0.812919020652771,0.10347405076026917,0.8861163854598999,0.9053889513015747,0.9085427522659302
25,0.9503859281539917,0.9055096507072449,0.04962029308080673,1e-06,0.8996358513832092,0.9508031010627747,0.9551203846931458,0.8963546752929688,0.8132104277610779,0.1032973974943161,0.8864868879318237,0.9057130813598633,0.9083919525146484
26,0.9506396651268005,0.9059698581695557,0.04936649650335312,1e-06,0.8998130559921265,0.9511678218841553,0.9553902745246887,0.8963232636451721,0.8131582736968994,0.10332808643579483,0.886633038520813,0.9055854678153992,0.9083790183067322
27,0.9508290886878967,0.9063126444816589,0.04917747527360916,1e-06,0.9000493288040161,0.9514078497886658,0.9556265473365784,0.8963024616241455,0.8131251931190491,0.10334854573011398,0.8867493867874146,0.9056146740913391,0.9083381295204163
28,0.951000988483429,0.9066253304481506,0.049005601555109024,1e-06,0.9002967476844788,0.9516423940658569,0.95583575963974,0.8962833285331726,0.8130950927734375,0.10336717963218689,0.8869153261184692,0.9056304097175598,0.9082778096199036
29,0.9511639475822449,0.9069212079048157,0.04884256422519684,1e-06,0.9005540609359741,0.951855480670929,0.9560370445251465,0.8962629437446594,0.813061535358429,0.10338690876960754,0.8870936632156372,0.9055562615394592,0.9083165526390076
