epoch,dice_coef,iou,loss,lr,mean_io_u,precision,recall,val_dice_coef,val_iou,val_loss,val_mean_io_u,val_precision,val_recall
0,0.25434234738349915,0.15873944759368896,0.1637628823518753,1e-04,0.4971568286418915,0.5449290871620178,0.4084453284740448,0.10020925849676132,0.05388285592198372,0.15308009088039398,0.49704864621162415,0.9249314069747925,0.5759705901145935
1,0.5609611868858337,0.3913135826587677,0.09407543390989304,1e-04,0.4970909059047699,0.8602768778800964,0.7202354669570923,0.6073319911956787,0.4489798843860626,0.08394516259431839,0.49704864621162415,0.8657886385917664,0.7877903580665588
2,0.630038857460022,0.46096357703208923,0.07722742855548859,1e-04,0.4970909059047699,0.8661114573478699,0.7679728269577026,0.6587659120559692,0.5016484260559082,0.06907105445861816,0.49704864621162415,0.8445202112197876,0.8406160473823547
3,0.6908369064331055,0.5283937454223633,0.06327329576015472,1e-04,0.4970909059047699,0.875800609588623,0.8015218377113342,0.6990257501602173,0.5466148257255554,0.05701291561126709,0.49704864621162415,0.8585483431816101,0.8553357720375061
4,0.7262036800384521,0.5706222057342529,0.05238718539476395,1e-04,0.4970909655094147,0.8814530372619629,0.8209002017974854,0.720899760723114,0.5721881985664368,0.0474553182721138,0.49704864621162415,0.882613480091095,0.8487201929092407
5,0.751462996006012,0.6023392677307129,0.043709490448236465,1e-04,0.4970910847187042,0.8852802515029907,0.8352277874946594,0.7384650111198425,0.5931292772293091,0.039843786507844925,0.49704864621162415,0.8677614331245422,0.8723282217979431
6,0.7717728614807129,0.6287356615066528,0.03661713749170303,1e-04,0.4970913231372833,0.8885946869850159,0.8469899892807007,0.7564827799797058,0.6153948307037354,0.033435188233852386,0.49704864621162415,0.8977099061012268,0.8535714745521545
7,0.7882416248321533,0.6508491039276123,0.03074551746249199,1e-04,0.49709171056747437,0.8916146159172058,0.8569069504737854,0.7677155137062073,0.6295305490493774,0.028187504038214684,0.49704864621162415,0.9092712998390198,0.847875714302063
8,0.8025436401367188,0.6704869866371155,0.025870133191347122,1e-04,0.4970981478691101,0.8938461542129517,0.8650222420692444,0.7852967381477356,0.6522119641304016,0.023804442957043648,0.49704864621162415,0.9129801392555237,0.8508011698722839
9,0.8142914175987244,0.6870170831680298,0.02182532660663128,1e-04,0.4970964789390564,0.8968187570571899,0.8724095821380615,0.7962899208068848,0.6669114232063293,0.02022794634103775,0.49705079197883606,0.9044666886329651,0.8652236461639404
