epoch,dice_coef,iou,loss,lr,mean_io_u,precision,recall,val_dice_coef,val_iou,val_loss,val_mean_io_u,val_precision,val_recall
0,0.686213672,0.551358759,0.349330544,1.00E-04,0.697604299,0.557619393,0.925758302,0.113495111,0.060446646,1.005690575,0.441024244,0,0
1,0.85908407,0.756986082,0.209285051,1.00E-04,0.790030837,0.827077329,0.938294888,0.794632018,0.663470626,0.322711021,0.460380107,0.940692842,0.792506397
2,0.889664292,0.803517044,0.182427034,1.00E-04,0.773841858,0.860290349,0.951624036,0.898016691,0.815467417,0.192599133,0.71832031,0.905282915,0.923136413
3,0.907576799,0.832008898,0.165539697,1.00E-04,0.768775344,0.880152106,0.958762944,0.90277648,0.823191822,0.174087524,0.807866693,0.867655635,0.951804817
4,0.918260992,0.849550366,0.15392065,1.00E-04,0.778362989,0.890417218,0.964553356,0.912774503,0.839850664,0.164003834,0.823989749,0.887430191,0.95055908
5,0.926147997,0.862964749,0.144453958,1.00E-04,0.789874315,0.898259223,0.969236076,0.913282752,0.840574205,0.159973636,0.823854506,0.88495636,0.950265288
6,0.932293415,0.873538196,0.136687204,1.00E-04,0.802400589,0.905201316,0.972211659,0.915939093,0.845139086,0.155370981,0.828545094,0.888970971,0.949635446
7,0.93622756,0.88041383,0.130778119,1.00E-04,0.816652,0.909778178,0.973939538,0.915835321,0.845040262,0.153900027,0.827203274,0.892731667,0.946866572
8,0.939657807,0.886459231,0.125378594,1.00E-04,0.827567339,0.913984895,0.975487947,0.920272768,0.852469683,0.149318367,0.836838245,0.905956924,0.939852595
9,0.94322747,0.892787039,0.119999968,1.00E-04,0.840510666,0.918572009,0.977066576,0.921124995,0.853925288,0.144912913,0.849486113,0.903129756,0.943821728
10,0.944465637,0.895004094,0.116583899,1.00E-04,0.848821938,0.920012474,0.977463424,0.922920942,0.857015014,0.14614135,0.841107786,0.917890608,0.933122694
11,0.946235001,0.898164272,0.112877399,1.00E-04,0.853739083,0.922352612,0.978206635,0.922819495,0.856940687,0.135242507,0.874976277,0.897132099,0.9567734
12,0.94901067,0.903136671,0.108562715,1.00E-04,0.86482358,0.92578274,0.979383469,0.923553526,0.858186305,0.134491086,0.878581822,0.901307881,0.951969385
13,0.951046586,0.906817257,0.104802154,1.00E-04,0.87265867,0.928415179,0.980424821,0.923719049,0.858416915,0.144648299,0.837602735,0.933504581,0.91920191
14,0.941829145,0.890583932,0.110576317,1.00E-04,0.86931181,0.917201579,0.975053966,0.922179043,0.8558079,0.14230001,0.847070098,0.923790693,0.928064942
15,0.950648785,0.906094491,0.102017283,1.00E-04,0.872812271,0.927966595,0.979721844,0.924423158,0.85967201,0.128754646,0.886503577,0.898344576,0.956021309
16,0.953791142,0.911784768,0.09797661,1.00E-04,0.881992638,0.93200618,0.981387496,0.923444033,0.858004212,0.125197127,0.896348417,0.890228748,0.961930096
17,0.955260575,0.914461255,0.095304631,1.00E-04,0.886720181,0.933833182,0.982088029,0.924016714,0.858986795,0.124418773,0.896917641,0.894845605,0.957987547
18,0.956090748,0.915991008,0.093125105,1.00E-04,0.892252028,0.934948921,0.982515335,0.928024471,0.865853131,0.125834867,0.87960875,0.916218638,0.944035172
19,0.956703186,0.917117536,0.091139793,1.00E-04,0.896601379,0.935694575,0.982888639,0.925230265,0.860979974,0.132596284,0.867899895,0.926478803,0.927166522
20,0.956780672,0.917261243,0.089744151,1.00E-04,0.895108342,0.93583256,0.982652307,0.923849285,0.858647525,0.120483249,0.893494129,0.892553866,0.957906723
21,0.956642509,0.917014539,0.088567168,1.00E-04,0.892999172,0.93582809,0.98244369,0.92636323,0.863042116,0.117402792,0.899556756,0.901228547,0.958449185
22,0.956631184,0.917029679,0.087247185,1.00E-04,0.890376806,0.935793579,0.982474566,0.928784549,0.867180467,0.117557615,0.888454974,0.914084196,0.948600113
23,0.958258331,0.920001209,0.084722549,1.00E-04,0.892867804,0.937877595,0.983372927,0.927775562,0.865451813,0.116090998,0.892594099,0.907877326,0.95022279
24,0.958588719,0.920594156,0.083303183,1.00E-04,0.896181524,0.938223422,0.983496904,0.924480677,0.859755695,0.113636076,0.901436269,0.89198631,0.960015595
25,0.959077418,0.921489418,0.081745826,1.00E-04,0.896607876,0.938842118,0.983825326,0.923486888,0.858056009,0.112904944,0.904147506,0.890756667,0.961130619
26,0.959391594,0.922075689,0.080367796,1.00E-04,0.898315072,0.939230442,0.984032571,0.927828014,0.865615666,0.116024151,0.889209032,0.918682992,0.941913366
27,0.959069669,0.921480179,0.079543434,1.00E-04,0.893701077,0.938843012,0.983766913,0.927725732,0.865440547,0.120333843,0.884751499,0.931456685,0.929588079
28,0.959721565,0.922666728,0.078062341,1.00E-04,0.896743059,0.939916193,0.983978331,0.929139495,0.867819548,0.113829598,0.892261088,0.920464098,0.942768276
29,0.96152699,0.925991774,0.075643219,1.00E-04,0.892249942,0.942396164,0.984878778,0.92584765,0.868157643,0.1094006,0.900642633,0.895846128,0.958825707
