epoch,dice_coef,iou,loss,lr,mean_io_u,precision,recall,val_dice_coef,val_iou,val_loss,val_mean_io_u,val_precision,val_recall
72,0.965692103,0.938911502,0.053813368,1.00E-04,0.940887451,0.96915549,0.970340788,0.865034223,0.835385985,0.104173359,0.890121698,0.968243897,0.857523143
73,0.964112997,0.938953264,0.055467714,1.00E-04,0.945511699,0.967759669,0.969323397,0.910201728,0.836794913,0.108469076,0.923576474,0.949763834,0.930271566
74,0.968365252,0.938833594,0.050924648,1.00E-04,0.946173191,0.971407592,0.973484516,0.910898983,0.837917209,0.107425973,0.922342062,0.949949086,0.930094779
75,0.969397306,0.940765142,0.049531691,1.00E-04,0.945464969,0.972294807,0.974481285,0.91162014,0.8390944,0.106374368,0.920399547,0.950853229,0.931196034
76,0.969385087,0.940742075,0.049160253,1.00E-04,0.943676829,0.972216368,0.974488616,0.912323415,0.840237677,0.105405115,0.925823927,0.944693327,0.937975764
77,0.96892935,0.939887762,0.049243286,1.00E-04,0.944028497,0.971826315,0.974061787,0.910630345,0.837377369,0.106774241,0.912395298,0.948046029,0.929801226
78,0.968861103,0.939759195,0.048970968,1.00E-04,0.94408834,0.971812367,0.97394681,0.911829054,0.839416146,0.105233446,0.928163171,0.945443988,0.936772704
79,0.968690634,0.939443231,0.048814729,1.00E-04,0.94097209,0.97170043,0.973789334,0.912126422,0.839880049,0.104639374,0.929715753,0.935959876,0.945419133
80,0.968654454,0.939373553,0.048551396,1.00E-04,0.942769408,0.9715994,0.97373265,0.911825359,0.839423895,0.104527876,0.927846909,0.937981844,0.943238199
81,0.96853435,0.939148009,0.048392761,1.00E-04,0.941734791,0.971452057,0.973649919,0.911106348,0.838246286,0.105099432,0.923501074,0.946482301,0.933999777
82,0.968902946,0.939838052,0.047750555,1.00E-04,0.943203151,0.971848726,0.97398901,0.911489189,0.838888586,0.10451261,0.926205277,0.947968543,0.933358908
83,0.968967974,0.939960957,0.0474126,1.00E-04,0.943827689,0.97195375,0.974013746,0.911544621,0.838889062,0.104017429,0.928552866,0.940584183,0.93923378
84,0.968721628,0.939495981,0.047417849,1.00E-04,0.940148711,0.97172612,0.973708808,0.913176656,0.84159106,0.102296673,0.919056892,0.940939963,0.941431224
85,0.968644142,0.939354718,0.047266975,1.00E-04,0.939903319,0.97159797,0.973692298,0.910863876,0.837789297,0.104405291,0.92359215,0.939094484,0.939522624
86,0.968267143,0.938644171,0.047442287,1.00E-04,0.938618422,0.971272528,0.973242998,0.911190391,0.838179052,0.103787355,0.920674443,0.951987743,0.924754679
87,0.96840781,0.938913107,0.047112171,1.00E-04,0.939355314,0.971501529,0.973410845,0.912549019,0.840552628,0.10234724,0.9252702,0.945184648,0.934294105
88,0.968875468,0.939782858,0.046448804,1.00E-04,0.941339135,0.971849799,0.973822355,0.912994683,0.8413378,0.101643845,0.926449537,0.947918057,0.933938801
89,0.9691571,0.94031179,0.045950517,1.00E-04,0.939864039,0.972047269,0.974216461,0.909240603,0.835167587,0.105219543,0.916350722,0.9564991,0.921919882
90,0.968970239,0.939967096,0.045938835,1.00E-04,0.937216759,0.971975982,0.974063873,0.910664737,0.837483168,0.103599511,0.921246886,0.949940324,0.930251896
91,0.969238341,0.940461695,0.045484155,1.00E-04,0.935829163,0.972160518,0.974105537,0.912414551,0.840325058,0.101755373,0.917985678,0.949630916,0.931298077
92,0.969363987,0.940698922,0.045168132,1.00E-04,0.938653231,0.97221005,0.974281728,0.911702454,0.839132667,0.102138154,0.92798233,0.944819629,0.934362054
93,0.969245613,0.940480828,0.045105331,1.00E-04,0.939436555,0.972186983,0.97426486,0.911063015,0.838083625,0.102567449,0.921733439,0.953069925,0.925896466
94,0.970330954,0.942527711,0.043922588,1.00E-05,0.944028497,0.973306775,0.975300789,0.914690971,0.844139993,0.098999113,0.926153302,0.945363641,0.938801765
95,0.971678019,0.945055664,0.042530071,1.00E-05,0.941675186,0.974281251,0.976668,0.914898694,0.844464123,0.098760583,0.925331712,0.946751714,0.937122881
96,0.972321451,0.946263194,0.041836679,1.00E-05,0.941995502,0.974812388,0.977212787,0.915016592,0.844648898,0.098596171,0.924610853,0.946867287,0.936796248
97,0.972762465,0.947094202,0.041340675,1.00E-05,0.941299796,0.975170851,0.977596223,0.914886534,0.844433665,0.098685868,0.923729241,0.946887076,0.93650192
98,0.973093748,0.94772017,0.040951032,1.00E-05,0.941390753,0.975480795,0.977839112,0.914817631,0.844317317,0.098663405,0.924634218,0.946869135,0.936455786
99,0.973345637,0.948194981,0.040638879,1.00E-05,0.94121331,0.975705206,0.978066623,0.91487211,0.844408691,0.098540418,0.924101472,0.946118355,0.937353015
