epoch,dice_coef,iou,loss,lr,mean_io_u,precision,recall,val_dice_coef,val_iou,val_loss,val_mean_io_u,val_precision,val_recall
17,0.937902629,0.883363664,0.486598223,1.00E-04,0.598760545,0.958552599,0.958803713,0.864174068,0.764483809,0.569788098,0.602771938,0.884635687,0.898518026
18,0.938522816,0.884457469,0.474794149,1.00E-04,0.581129014,0.958860278,0.959443688,0.866770387,0.768372893,0.554685056,0.59555465,0.871969163,0.914026678
19,0.944585979,0.895218611,0.461634606,1.00E-04,0.593848348,0.963254333,0.963143468,0.869364262,0.771973431,0.549926043,0.617261827,0.86589843,0.918358564
20,0.946263134,0.898231328,0.449729949,1.00E-04,0.598539948,0.964289904,0.964194298,0.867663682,0.769514203,0.533686638,0.616004884,0.888534546,0.896242499
21,0.946515918,0.898675978,0.438202262,1.00E-04,0.59703815,0.964251816,0.964339256,0.86163342,0.760795653,0.533791423,0.661222875,0.868080616,0.912629247
22,0.94625777,0.898212671,0.426922888,1.00E-04,0.59707123,0.96432507,0.964036942,0.860271454,0.758701146,0.525086462,0.658591866,0.862719238,0.915802062
23,0.946850836,0.899270773,0.415650159,1.00E-04,0.595615149,0.964602828,0.964269161,0.865659356,0.766716123,0.516228259,0.665955007,0.865519583,0.917843282
24,0.94644779,0.898565471,0.404806197,1.00E-04,0.597671807,0.964117348,0.964290977,0.864909291,0.7656914,0.498592377,0.644349098,0.880917013,0.90243119
25,0.945962429,0.897724271,0.394134849,1.00E-04,0.59798789,0.963903427,0.963659048,0.86657697,0.768389404,0.485046625,0.613369584,0.885244906,0.898216605
26,0.945508659,0.896933615,0.383806258,1.00E-04,0.595264316,0.963829637,0.963311911,0.870706737,0.773817539,0.470857352,0.645386934,0.873236537,0.910265028
27,0.947641134,0.90069896,0.373096347,1.00E-04,0.603939652,0.965258837,0.964322865,0.866465569,0.767433524,0.475956172,0.656886935,0.863407969,0.914728999
28,0.951606035,0.907848358,0.36198619,1.00E-04,0.606178463,0.967648804,0.96751684,0.874444008,0.779606819,0.464750201,0.628211915,0.874592125,0.910962403
29,0.954854667,0.913755178,0.351072073,1.00E-04,0.605823338,0.969979465,0.969669342,0.87394017,0.77902329,0.458512932,0.613792062,0.864043593,0.920503974
30,0.954738379,0.91354841,0.341028035,1.00E-04,0.601629496,0.969916105,0.969500482,0.873451233,0.778066337,0.442790627,0.616982937,0.878665924,0.90424633
31,0.954442501,0.913002312,0.331092387,1.00E-04,0.596563816,0.969605446,0.969334483,0.869222343,0.771348119,0.429367781,0.618753433,0.879146278,0.903041661
32,0.953858674,0.91194582,0.321349591,1.00E-04,0.58950007,0.969444096,0.968944013,0.861506462,0.759652734,0.424651772,0.593555212,0.853717506,0.9180215
33,0.953540266,0.911366045,0.311776459,1.00E-04,0.593721747,0.969176292,0.968646824,0.868422687,0.770125508,0.414340883,0.605788648,0.869059324,0.908104122
34,0.953670084,0.911596417,0.3023597,1.00E-04,0.591121018,0.969087362,0.968655288,0.875688851,0.78130585,0.407645524,0.650183022,0.878461421,0.905693471
35,0.953659356,0.911581218,0.293209374,1.00E-04,0.584081888,0.968812943,0.968930483,0.873948753,0.778480887,0.392234504,0.611311197,0.90974772,0.872567892
36,0.952743411,0.909925997,0.284306258,1.00E-04,0.578230321,0.968259037,0.968312323,0.868226647,0.769972682,0.381218284,0.618154585,0.90407604,0.875192821
37,0.953143597,0.910652041,0.27539444,1.00E-04,0.57624799,0.968776405,0.968223631,0.864661992,0.765083671,0.373526394,0.581024289,0.88621217,0.892002761
38,0.95509851,0.914215326,0.266177386,1.00E-04,0.593201101,0.970281243,0.969721615,0.873752713,0.778523982,0.36756587,0.581930876,0.877485633,0.908462644
39,0.956519365,0.916807771,0.257389933,1.00E-04,0.558213174,0.97147572,0.970552683,0.874462605,0.779508591,0.36297521,0.557410121,0.868568718,0.913763523
40,0.957683027,0.918935239,0.24870795,1.00E-04,0.579209089,0.971803963,0.971437216,0.879690647,0.78774339,0.355369657,0.587779045,0.880920351,0.905394971
41,0.958423615,0.9202981,0.240236416,1.00E-04,0.578871489,0.97234714,0.971987426,0.879041791,0.786674619,0.345623761,0.621594906,0.88501966,0.900805771
42,0.958959877,0.921279192,0.231922701,1.00E-04,0.573395967,0.972752631,0.972329497,0.877524018,0.784241915,0.339023143,0.606113911,0.899655759,0.886525452
43,0.958801866,0.920991361,0.223990574,1.00E-04,0.573832691,0.972642541,0.972219586,0.875426471,0.781279564,0.333366513,0.624427974,0.885464728,0.897237837
44,0.95624131,0.916320801,0.217054367,1.00E-04,0.55893904,0.971053481,0.970426738,0.867187023,0.768437445,0.317316025,0.598910034,0.90678221,0.867322147
45,0.957164228,0.917981684,0.209296212,1.00E-04,0.562438548,0.971270025,0.971148193,0.871886551,0.775631547,0.314518243,0.615513623,0.885535896,0.893808842
46,0.958776295,0.920939803,0.201572597,1.00E-04,0.565222442,0.972523332,0.972284317,0.8733325,0.777595341,0.310940653,0.5642609,0.882776678,0.896900654
47,0.95961231,0.922473729,0.194332033,1.00E-04,0.570616722,0.973064423,0.97279793,0.876683831,0.782951236,0.30035463,0.541571975,0.87998724,0.903103292
48,0.959662676,0.92257452,0.18726559,1.00E-04,0.571538568,0.973299921,0.972725809,0.877653003,0.784462094,0.303096533,0.573818028,0.867389321,0.916639686
49,0.959569216,0.92240876,0.180460453,1.00E-04,0.566800475,0.972852468,0.972967744,0.880066991,0.788202167,0.294436753,0.601937652,0.878890753,0.907609701
50,0.959613621,0.922485113,0.173793033,1.00E-04,0.562828422,0.973233104,0.97277981,0.878678977,0.785925746,0.285629481,0.594698012,0.876253486,0.908571541
51,0.960118294,0.923407495,0.167135283,1.00E-04,0.564846456,0.973453343,0.973079085,0.876918674,0.783477664,0.287009478,0.605411768,0.886793971,0.89421767
52,0.959440053,0.922161639,0.16105704,1.00E-04,0.555567026,0.972820759,0.972729862,0.872552991,0.776406825,0.274731636,0.519480169,0.920660794,0.851365685
53,0.959374487,0.922039747,0.154959753,1.00E-04,0.566293895,0.972925127,0.97274065,0.873380065,0.777758956,0.269042611,0.540295064,0.90199393,0.87357527
54,0.961605132,0.926156044,0.148377135,1.00E-04,0.559093058,0.974538028,0.974035621,0.881823242,0.791138768,0.259989202,0.571921468,0.887987435,0.901986599
55,0.961696625,0.926325977,0.142563999,1.00E-04,0.555616081,0.974681377,0.974100173,0.876819432,0.783299446,0.256451577,0.610925734,0.864719212,0.915865064
56,0.961180031,0.925369382,0.137076139,1.00E-04,0.556981087,0.97425729,0.973769248,0.876891732,0.783513427,0.252017021,0.589976847,0.878603697,0.905209541
57,0.959543824,0.922374725,0.13208583,1.00E-04,0.544909835,0.973245859,0.972866654,0.875903964,0.781887174,0.247602537,0.612438977,0.90220052,0.881373405
58,0.959092379,0.921564221,0.127116427,1.00E-04,0.540950418,0.972655892,0.972990572,0.874103665,0.779260814,0.237405241,0.571391463,0.902025998,0.878856957
59,0.961789966,0.926520586,0.121355481,1.00E-04,0.535136819,0.974664748,0.974249661,0.87618655,0.782514215,0.246980473,0.56564188,0.891764104,0.887770295
60,0.96366173,0.929966688,0.115980871,1.00E-04,0.540321827,0.975941479,0.975492716,0.876173317,0.782372773,0.235062703,0.501782358,0.879389524,0.901447952
61,0.961563051,0.926107407,0.111857831,1.00E-04,0.534217179,0.974532783,0.974202096,0.87600708,0.782003522,0.222469464,0.521685183,0.879009128,0.903069496
62,0.960985243,0.925031364,0.107482411,1.00E-04,0.529442251,0.974216819,0.973751962,0.877253056,0.783662438,0.212638944,0.50684607,0.881823599,0.901461542
63,0.962813616,0.928402364,0.102638684,1.00E-04,0.525534272,0.975256741,0.975040913,0.879403114,0.787244916,0.220569104,0.578825951,0.888476372,0.896169841
64,0.963440657,0.929565966,0.098243423,1.00E-04,0.526727974,0.975737214,0.975500524,0.879317403,0.787283897,0.217672229,0.569351256,0.895414531,0.888477385
65,0.959487975,0.922339916,0.095369063,1.00E-04,0.52958858,0.972925961,0.972709835,0.764609456,0.781425271,0.202814347,0.43602547,0.868764818,0.71222645
66,0.947398305,0.920565803,0.095177524,1.00E-04,0.51759398,0.965803564,0.964479506,0.875878155,0.78181088,0.18973577,0.529245734,0.890606165,0.89413029
67,0.963057518,0.928876758,0.087625757,1.00E-04,0.538329244,0.975674927,0.975271881,0.882529259,0.792208135,0.205095291,0.554326415,0.8867746,0.901407421
68,0.969026029,0.939982295,0.082843401,1.00E-04,0.548698664,0.979399383,0.979328334,0.884050012,0.79449898,0.214128301,0.546409786,0.893936813,0.894861519
69,0.96963352,0.941123307,0.079347074,1.00E-04,0.561365843,0.97972548,0.979574442,0.882597804,0.792214453,0.217480719,0.574046195,0.894233584,0.891647279
70,0.967159092,0.936491132,0.076653816,1.00E-04,0.560081542,0.978171229,0.977814794,0.88221705,0.791582525,0.203891203,0.572356343,0.894869149,0.893476665
71,0.965193808,0.932822227,0.073994294,1.00E-04,0.552395046,0.976902306,0.976458609,0.879085362,0.786584556,0.192369103,0.551187277,0.894572139,0.889668643
72,0.966026425,0.934374034,0.071965501,1.00E-05,0.556511283,0.977744818,0.977560699,0.886506915,0.798471808,0.190434873,0.586603045,0.895203888,0.899847448
73,0.970671237,0.943080544,0.07040064,1.00E-05,0.572192132,0.981023431,0.980937958,0.88855505,0.80169791,0.202092946,0.599492073,0.896984041,0.898864925
74,0.97349304,0.948408902,0.069415763,1.00E-05,0.57925421,0.98282665,0.982676864,0.889490247,0.803171515,0.211436138,0.606019258,0.897754788,0.897877872
75,0.975469112,0.952159405,0.068605199,1.00E-05,0.582429171,0.984071493,0.983932078,0.889812648,0.80369091,0.219280288,0.607055545,0.898105145,0.897056878
76,0.977085352,0.955240369,0.067853652,1.00E-05,0.584840953,0.985144913,0.985002816,0.890037835,0.804038882,0.226731792,0.61098671,0.897941172,0.896733701
77,0.977897525,0.956790805,0.067391738,1.00E-06,0.586426198,0.985551775,0.986051738,0.889702797,0.803467751,0.229800507,0.613398433,0.900359571,0.893025696
78,0.978219211,0.957404613,0.067287825,1.00E-06,0.587757409,0.986024737,0.985947967,0.889612556,0.803318202,0.232011408,0.615841448,0.900282264,0.892693639
79,0.978453338,0.95785439,0.067205586,1.00E-06,0.588489175,0.986129999,0.986061394,0.889537036,0.803200126,0.233617917,0.61704731,0.900315166,0.892398059
80,0.978667438,0.958263695,0.06712652,1.00E-06,0.589415491,0.986231387,0.986150682,0.889540195,0.803206265,0.234982163,0.617956102,0.900412261,0.89215982
81,0.978852153,0.958616018,0.067047685,1.00E-06,0.590104878,0.98633194,0.986245275,0.889525533,0.803182781,0.236039415,0.617866635,0.900464356,0.891984165
82,0.979037046,0.958969951,0.066976905,1.00E-07,0.590721846,0.986479282,0.986382544,0.889486194,0.803115189,0.236477688,0.618271828,0.900596917,0.891718686
83,0.979054809,0.959005594,0.066963248,1.00E-07,0.590958297,0.986510038,0.986384988,0.889458954,0.803067565,0.23669523,0.618470609,0.900639355,0.891594827
84,0.979083061,0.959058881,0.066952385,1.00E-07,0.59116143,0.986546218,0.986398757,0.889444172,0.803042233,0.23687382,0.61848408,0.900630891,0.891567886
85,0.979103684,0.959098041,0.066945925,1.00E-07,0.591054082,0.986523211,0.986427188,0.889423192,0.803005874,0.237049758,0.618242621,0.900720239,0.891426802
86,0.979107738,0.959107459,0.066941895,1.00E-07,0.591223776,0.986558616,0.986391604,0.889405608,0.802976787,0.237185985,0.618333161,0.900690377,0.891423106
